cfid,spotdate,nvol
AUD_3Y_20Y_N100,2017-01-12,95.03
AUD_3Y_20Y_N100,2017-01-13,93.34
AUD_3Y_20Y_N100,2017-01-16,97.07
AUD_3Y_20Y_N100,2017-01-17,102.53
AUD_3Y_20Y_N100,2017-01-18,97.36
AUD_3Y_20Y_N100,2017-01-19,93.0
AUD_3Y_20Y_N100,2017-01-20,92.28
AUD_3Y_20Y_N150,2017-01-03,111.83
AUD_3Y_20Y_N150,2017-01-04,107.78
AUD_3Y_20Y_N150,2017-01-05,102.17
AUD_3Y_20Y_N150,2017-01-06,105.42
AUD_3Y_20Y_N150,2017-01-09,104.82
AUD_3Y_20Y_N150,2017-01-10,112.69
AUD_3Y_20Y_N150,2017-01-11,109.57
AUD_3Y_20Y_N150,2017-01-12,103.55
AUD_3Y_20Y_N150,2017-01-13,101.56
AUD_3Y_20Y_N150,2017-01-16,106.25
AUD_3Y_20Y_N150,2017-01-17,113.35
AUD_3Y_20Y_N150,2017-01-18,106.8
AUD_3Y_20Y_N150,2017-01-19,101.1
AUD_3Y_20Y_N150,2017-01-20,100.36
AUD_3Y_20Y_N25,2017-01-03,82.38
AUD_3Y_20Y_N25,2017-01-04,82.58
AUD_3Y_20Y_N25,2017-01-05,81.16
AUD_3Y_20Y_N25,2017-01-06,81.93
AUD_3Y_20Y_N25,2017-01-09,82.18
AUD_3Y_20Y_N25,2017-01-10,83.43
AUD_3Y_20Y_N25,2017-01-11,82.82
AUD_3Y_20Y_N25,2017-01-12,81.53
AUD_3Y_20Y_N25,2017-01-13,81.0
AUD_3Y_20Y_N25,2017-01-16,82.25
AUD_3Y_20Y_N25,2017-01-17,83.9
AUD_3Y_20Y_N25,2017-01-18,82.12
AUD_3Y_20Y_N25,2017-01-19,81.11
AUD_3Y_20Y_N25,2017-01-20,80.72
AUD_3Y_20Y_N50,2017-01-03,88.26
AUD_3Y_20Y_N50,2017-01-04,87.74
AUD_3Y_20Y_N50,2017-01-05,85.08
AUD_3Y_20Y_N50,2017-01-06,86.66
AUD_3Y_20Y_N50,2017-01-09,86.69
AUD_3Y_20Y_N50,2017-01-10,89.46
AUD_3Y_20Y_N50,2017-01-11,88.31
AUD_3Y_20Y_N50,2017-01-12,85.86
AUD_3Y_20Y_N50,2017-01-13,84.81
AUD_3Y_20Y_N50,2017-01-16,87.07
AUD_3Y_20Y_N50,2017-01-17,90.2
AUD_3Y_20Y_N50,2017-01-18,87.08
AUD_3Y_20Y_N50,2017-01-19,84.75
AUD_3Y_20Y_N50,2017-01-20,84.2
AUD_3Y_20Y_P100,2017-01-03,79.76
AUD_3Y_20Y_P100,2017-01-04,75.24
AUD_3Y_20Y_P100,2017-01-05,80.47
AUD_3Y_20Y_P100,2017-01-06,76.57
AUD_3Y_20Y_P100,2017-01-09,77.06
AUD_3Y_20Y_P100,2017-01-10,78.15
AUD_3Y_20Y_P100,2017-01-11,76.37
AUD_3Y_20Y_P100,2017-01-12,78.07
AUD_3Y_20Y_P100,2017-01-13,81.09
AUD_3Y_20Y_P100,2017-01-16,77.24
AUD_3Y_20Y_P100,2017-01-17,74.09
AUD_3Y_20Y_P100,2017-01-18,77.28
AUD_3Y_20Y_P100,2017-01-19,81.23
AUD_3Y_20Y_P100,2017-01-20,81.9
AUD_3Y_20Y_P150,2017-01-03,90.52
AUD_3Y_20Y_P150,2017-01-04,82.95
AUD_3Y_20Y_P150,2017-01-05,88.79
AUD_3Y_20Y_P150,2017-01-06,84.35
AUD_3Y_20Y_P150,2017-01-09,84.49
AUD_3Y_20Y_P150,2017-01-10,88.29
AUD_3Y_20Y_P150,2017-01-11,85.11
AUD_3Y_20Y_P150,2017-01-12,85.93
AUD_3Y_20Y_P150,2017-01-13,89.61
AUD_3Y_20Y_P150,2017-01-16,85.34
AUD_3Y_20Y_P150,2017-01-17,83.1
AUD_3Y_20Y_P150,2017-01-18,85.7
AUD_3Y_20Y_P150,2017-01-19,89.4
AUD_3Y_20Y_P150,2017-01-20,90.24
AUD_3Y_20Y_P25,2017-01-03,74.22
AUD_3Y_20Y_P25,2017-01-04,74.42
AUD_3Y_20Y_P25,2017-01-05,76.19
AUD_3Y_20Y_P25,2017-01-06,74.79
AUD_3Y_20Y_P25,2017-01-09,75.43
AUD_3Y_20Y_P25,2017-01-10,74.4
AUD_3Y_20Y_P25,2017-01-11,74.34
AUD_3Y_20Y_P25,2017-01-12,75.38
AUD_3Y_20Y_P25,2017-01-13,76.34
AUD_3Y_20Y_P25,2017-01-16,75.06
AUD_3Y_20Y_P25,2017-01-17,73.41
AUD_3Y_20Y_P25,2017-01-18,74.78
AUD_3Y_20Y_P25,2017-01-19,76.73
AUD_3Y_20Y_P25,2017-01-20,76.79
AUD_3Y_20Y_P50,2017-01-03,73.7
AUD_3Y_20Y_P50,2017-01-04,72.69
AUD_3Y_20Y_P50,2017-01-05,76.03
AUD_3Y_20Y_P50,2017-01-06,73.53
AUD_3Y_20Y_P50,2017-01-09,74.23
AUD_3Y_20Y_P50,2017-01-10,73.19
AUD_3Y_20Y_P50,2017-01-11,72.82
AUD_3Y_20Y_P50,2017-01-12,74.56
AUD_3Y_20Y_P50,2017-01-13,76.36
AUD_3Y_20Y_P50,2017-01-16,73.89
AUD_3Y_20Y_P50,2017-01-17,71.05
AUD_3Y_20Y_P50,2017-01-18,73.65
AUD_3Y_20Y_P50,2017-01-19,76.75
AUD_3Y_20Y_P50,2017-01-20,77.06
AUD_3Y_2Y_AM,2017-01-03,82.75
AUD_3Y_2Y_AM,2017-01-04,83.1
AUD_3Y_2Y_AM,2017-01-05,85.04
AUD_3Y_2Y_AM,2017-01-06,84.22
AUD_3Y_2Y_AM,2017-01-09,85.66
AUD_3Y_2Y_AM,2017-01-10,85.38
AUD_3Y_2Y_AM,2017-01-11,84.64
AUD_3Y_2Y_AM,2017-01-12,84.72
AUD_3Y_2Y_AM,2017-01-13,86.09
AUD_3Y_2Y_AM,2017-01-16,85.49
AUD_3Y_2Y_AM,2017-01-17,84.96
AUD_3Y_2Y_AM,2017-01-18,85.56
AUD_3Y_2Y_AM,2017-01-19,86.31
AUD_3Y_2Y_AM,2017-01-20,86.91
AUD_3Y_2Y_N100,2017-01-03,94.83
AUD_3Y_2Y_N100,2017-01-04,93.61
AUD_3Y_2Y_N100,2017-01-05,91.59
AUD_3Y_2Y_N100,2017-01-06,92.03
AUD_3Y_2Y_N100,2017-01-09,93.96
AUD_3Y_2Y_N100,2017-01-10,96.23
AUD_3Y_2Y_N100,2017-01-11,94.91
AUD_3Y_2Y_N100,2017-01-12,91.85
AUD_3Y_2Y_N100,2017-01-13,91.81
AUD_3Y_2Y_N100,2017-01-16,94.28
AUD_3Y_2Y_N100,2017-01-17,96.37
AUD_3Y_2Y_N100,2017-01-18,94.95
AUD_3Y_2Y_N100,2017-01-19,92.29
AUD_3Y_2Y_N100,2017-01-20,92.34
AUD_3Y_2Y_N150,2017-01-03,101.45
AUD_3Y_2Y_N150,2017-01-04,99.02
AUD_3Y_2Y_N150,2017-01-05,95.74
AUD_3Y_2Y_N150,2017-01-06,96.3
AUD_3Y_2Y_N150,2017-01-09,98.62
AUD_3Y_2Y_N150,2017-01-10,101.57
AUD_3Y_2Y_N150,2017-01-11,99.98
AUD_3Y_2Y_N150,2017-01-12,95.94
AUD_3Y_2Y_N150,2017-01-13,95.6
AUD_3Y_2Y_N150,2017-01-16,98.99
AUD_3Y_2Y_N150,2017-01-17,101.69
AUD_3Y_2Y_N150,2017-01-18,99.93
AUD_3Y_2Y_N150,2017-01-19,96.48
AUD_3Y_2Y_N150,2017-01-20,96.54
AUD_3Y_2Y_N25,2017-01-03,84.9
AUD_3Y_2Y_N25,2017-01-04,85.1
AUD_3Y_2Y_N25,2017-01-05,85.91
AUD_3Y_2Y_N25,2017-01-06,85.49
AUD_3Y_2Y_N25,2017-01-09,87.03
AUD_3Y_2Y_N25,2017-01-10,87.49
AUD_3Y_2Y_N25,2017-01-11,86.64
AUD_3Y_2Y_N25,2017-01-12,85.8
AUD_3Y_2Y_N25,2017-01-13,86.72
AUD_3Y_2Y_N25,2017-01-16,87.01
AUD_3Y_2Y_N25,2017-01-17,87.28
AUD_3Y_2Y_N25,2017-01-18,87.23
AUD_3Y_2Y_N25,2017-01-19,86.96
AUD_3Y_2Y_N25,2017-01-20,87.35
AUD_3Y_2Y_N50,2017-01-03,87.87
AUD_3Y_2Y_N50,2017-01-04,87.7
AUD_3Y_2Y_N50,2017-01-05,87.45
AUD_3Y_2Y_N50,2017-01-06,87.39
AUD_3Y_2Y_N50,2017-01-09,89.04
AUD_3Y_2Y_N50,2017-01-10,90.2
AUD_3Y_2Y_N50,2017-01-11,89.21
AUD_3Y_2Y_N50,2017-01-12,87.51
AUD_3Y_2Y_N50,2017-01-13,88.04
AUD_3Y_2Y_N50,2017-01-16,89.17
AUD_3Y_2Y_N50,2017-01-17,90.16
AUD_3Y_2Y_N50,2017-01-18,89.54
AUD_3Y_2Y_N50,2017-01-19,88.32
AUD_3Y_2Y_N50,2017-01-20,88.55
AUD_3Y_2Y_P100,2017-01-03,87.5
AUD_3Y_2Y_P100,2017-01-04,85.74
AUD_3Y_2Y_P100,2017-01-05,90.77
AUD_3Y_2Y_P100,2017-01-06,88.76
AUD_3Y_2Y_P100,2017-01-09,89.95
AUD_3Y_2Y_P100,2017-01-10,87.84
AUD_3Y_2Y_P100,2017-01-11,86.81
AUD_3Y_2Y_P100,2017-01-12,89.75
AUD_3Y_2Y_P100,2017-01-13,92.72
AUD_3Y_2Y_P100,2017-01-16,89.46
AUD_3Y_2Y_P100,2017-01-17,86.64
AUD_3Y_2Y_P100,2017-01-18,89.22
AUD_3Y_2Y_P100,2017-01-19,92.97
AUD_3Y_2Y_P100,2017-01-20,94.5
AUD_3Y_2Y_P150,2017-01-03,96.06
AUD_3Y_2Y_P150,2017-01-04,92.71
AUD_3Y_2Y_P150,2017-01-05,98.06
AUD_3Y_2Y_P150,2017-01-06,95.9
AUD_3Y_2Y_P150,2017-01-09,97.08
AUD_3Y_2Y_P150,2017-01-10,94.97
AUD_3Y_2Y_P150,2017-01-11,93.52
AUD_3Y_2Y_P150,2017-01-12,96.92
AUD_3Y_2Y_P150,2017-01-13,100.3
AUD_3Y_2Y_P150,2017-01-16,96.63
AUD_3Y_2Y_P150,2017-01-17,93.61
AUD_3Y_2Y_P150,2017-01-18,96.42
AUD_3Y_2Y_P150,2017-01-19,100.58
AUD_3Y_2Y_P150,2017-01-20,102.43
AUD_3Y_2Y_P25,2017-01-03,81.82
AUD_3Y_2Y_P25,2017-01-04,82.02
AUD_3Y_2Y_P25,2017-01-05,85.05
AUD_3Y_2Y_P25,2017-01-06,83.82
AUD_3Y_2Y_P25,2017-01-09,85.18
AUD_3Y_2Y_P25,2017-01-10,84.2
AUD_3Y_2Y_P25,2017-01-11,83.5
AUD_3Y_2Y_P25,2017-01-12,84.51
AUD_3Y_2Y_P25,2017-01-13,86.36
AUD_3Y_2Y_P25,2017-01-16,84.88
AUD_3Y_2Y_P25,2017-01-17,83.55
AUD_3Y_2Y_P25,2017-01-18,84.81
AUD_3Y_2Y_P25,2017-01-19,86.57
AUD_3Y_2Y_P25,2017-01-20,87.42
AUD_3Y_2Y_P50,2017-01-03,82.36
AUD_3Y_2Y_P50,2017-01-04,82.1
AUD_3Y_2Y_P50,2017-01-05,86.05
AUD_3Y_2Y_P50,2017-01-06,84.47
AUD_3Y_2Y_P50,2017-01-09,85.75
AUD_3Y_2Y_P50,2017-01-10,84.21
AUD_3Y_2Y_P50,2017-01-11,83.47
AUD_3Y_2Y_P50,2017-01-12,85.31
AUD_3Y_2Y_P50,2017-01-13,87.59
AUD_3Y_2Y_P50,2017-01-16,85.35
AUD_3Y_2Y_P50,2017-01-17,83.33
AUD_3Y_2Y_P50,2017-01-18,85.18
AUD_3Y_2Y_P50,2017-01-19,87.82
AUD_3Y_2Y_P50,2017-01-20,88.91
AUD_3Y_3Y_AM,2017-01-03,83.61
AUD_3Y_3Y_AM,2017-01-04,84.2
AUD_3Y_3Y_AM,2017-01-05,85.76
AUD_3Y_3Y_AM,2017-01-06,85.49
AUD_3Y_3Y_AM,2017-01-09,85.61
AUD_3Y_3Y_AM,2017-01-10,85.61
AUD_3Y_3Y_AM,2017-01-11,85.65
AUD_3Y_3Y_AM,2017-01-12,85.39
AUD_3Y_3Y_AM,2017-01-13,86.18
AUD_3Y_3Y_AM,2017-01-16,85.84
AUD_3Y_3Y_AM,2017-01-17,85.31
AUD_3Y_3Y_AM,2017-01-18,85.93
AUD_3Y_3Y_AM,2017-01-19,86.9
AUD_3Y_3Y_AM,2017-01-20,87.41
AUD_3Y_3Y_N100,2017-01-03,97.26
AUD_3Y_3Y_N100,2017-01-04,96.22
AUD_3Y_3Y_N100,2017-01-05,94.82
AUD_3Y_3Y_N100,2017-01-06,96.24
AUD_3Y_3Y_N100,2017-01-09,95.02
AUD_3Y_3Y_N100,2017-01-10,98.31
AUD_3Y_3Y_N100,2017-01-11,97.54
AUD_3Y_3Y_N100,2017-01-12,93.88
AUD_3Y_3Y_N100,2017-01-13,93.54
AUD_3Y_3Y_N100,2017-01-16,95.91
AUD_3Y_3Y_N100,2017-01-17,98.15
AUD_3Y_3Y_N100,2017-01-18,96.54
AUD_3Y_3Y_N100,2017-01-19,93.97
AUD_3Y_3Y_N100,2017-01-20,95.98
AUD_3Y_3Y_N150,2017-01-03,104.55
AUD_3Y_3Y_N150,2017-01-04,102.59
AUD_3Y_3Y_N150,2017-01-05,100.36
AUD_3Y_3Y_N150,2017-01-06,102.02
AUD_3Y_3Y_N150,2017-01-09,100.18
AUD_3Y_3Y_N150,2017-01-10,104.5
AUD_3Y_3Y_N150,2017-01-11,103.61
AUD_3Y_3Y_N150,2017-01-12,98.62
AUD_3Y_3Y_N150,2017-01-13,98.33
AUD_3Y_3Y_N150,2017-01-16,101.2
AUD_3Y_3Y_N150,2017-01-17,104.13
AUD_3Y_3Y_N150,2017-01-18,102.12
AUD_3Y_3Y_N150,2017-01-19,98.8
AUD_3Y_3Y_N150,2017-01-20,101.74
AUD_3Y_3Y_N25,2017-01-03,86.17
AUD_3Y_3Y_N25,2017-01-04,86.44
AUD_3Y_3Y_N25,2017-01-05,87.1
AUD_3Y_3Y_N25,2017-01-06,87.37
AUD_3Y_3Y_N25,2017-01-09,87.27
AUD_3Y_3Y_N25,2017-01-10,88.18
AUD_3Y_3Y_N25,2017-01-11,87.94
AUD_3Y_3Y_N25,2017-01-12,86.8
AUD_3Y_3Y_N25,2017-01-13,87.09
AUD_3Y_3Y_N25,2017-01-16,87.7
AUD_3Y_3Y_N25,2017-01-17,88.01
AUD_3Y_3Y_N25,2017-01-18,87.89
AUD_3Y_3Y_N25,2017-01-19,87.76
AUD_3Y_3Y_N25,2017-01-20,88.5
AUD_3Y_3Y_N50,2017-01-03,89.56
AUD_3Y_3Y_N50,2017-01-04,89.42
AUD_3Y_3Y_N50,2017-01-05,89.27
AUD_3Y_3Y_N50,2017-01-06,90.02
AUD_3Y_3Y_N50,2017-01-09,89.58
AUD_3Y_3Y_N50,2017-01-10,91.36
AUD_3Y_3Y_N50,2017-01-11,90.9
AUD_3Y_3Y_N50,2017-01-12,88.87
AUD_3Y_3Y_N50,2017-01-13,88.82
AUD_3Y_3Y_N50,2017-01-16,90.18
AUD_3Y_3Y_N50,2017-01-17,91.25
AUD_3Y_3Y_N50,2017-01-18,90.51
AUD_3Y_3Y_N50,2017-01-19,89.4
AUD_3Y_3Y_N50,2017-01-20,90.51
AUD_3Y_3Y_P100,2017-01-03,87.55
AUD_3Y_3Y_P100,2017-01-04,87.77
AUD_3Y_3Y_P100,2017-01-05,92.02
AUD_3Y_3Y_P100,2017-01-06,90.23
AUD_3Y_3Y_P100,2017-01-09,89.13
AUD_3Y_3Y_P100,2017-01-10,87.39
AUD_3Y_3Y_P100,2017-01-11,88.43
AUD_3Y_3Y_P100,2017-01-12,89.74
AUD_3Y_3Y_P100,2017-01-13,93.3
AUD_3Y_3Y_P100,2017-01-16,88.96
AUD_3Y_3Y_P100,2017-01-17,86.18
AUD_3Y_3Y_P100,2017-01-18,89.16
AUD_3Y_3Y_P100,2017-01-19,93.57
AUD_3Y_3Y_P100,2017-01-20,94.9
AUD_3Y_3Y_P150,2017-01-03,96.22
AUD_3Y_3Y_P150,2017-01-04,95.76
AUD_3Y_3Y_P150,2017-01-05,100.42
AUD_3Y_3Y_P150,2017-01-06,98.5
AUD_3Y_3Y_P150,2017-01-09,96.19
AUD_3Y_3Y_P150,2017-01-10,94.8
AUD_3Y_3Y_P150,2017-01-11,96.04
AUD_3Y_3Y_P150,2017-01-12,96.96
AUD_3Y_3Y_P150,2017-01-13,101.66
AUD_3Y_3Y_P150,2017-01-16,96.09
AUD_3Y_3Y_P150,2017-01-17,93.24
AUD_3Y_3Y_P150,2017-01-18,96.54
AUD_3Y_3Y_P150,2017-01-19,101.51
AUD_3Y_3Y_P150,2017-01-20,103.76
AUD_3Y_3Y_P25,2017-01-03,82.31
AUD_3Y_3Y_P25,2017-01-04,83.07
AUD_3Y_3Y_P25,2017-01-05,85.54
AUD_3Y_3Y_P25,2017-01-06,84.72
AUD_3Y_3Y_P25,2017-01-09,84.85
AUD_3Y_3Y_P25,2017-01-10,84.05
AUD_3Y_3Y_P25,2017-01-11,84.39
AUD_3Y_3Y_P25,2017-01-12,84.9
AUD_3Y_3Y_P25,2017-01-13,86.33
AUD_3Y_3Y_P25,2017-01-16,84.91
AUD_3Y_3Y_P25,2017-01-17,83.56
AUD_3Y_3Y_P25,2017-01-18,84.94
AUD_3Y_3Y_P25,2017-01-19,87.03
AUD_3Y_3Y_P25,2017-01-20,87.5
AUD_3Y_3Y_P50,2017-01-03,82.59
AUD_3Y_3Y_P50,2017-01-04,83.31
AUD_3Y_3Y_P50,2017-01-05,86.57
AUD_3Y_3Y_P50,2017-01-06,85.3
AUD_3Y_3Y_P50,2017-01-09,85.2
AUD_3Y_3Y_P50,2017-01-10,83.81
AUD_3Y_3Y_P50,2017-01-11,84.44
AUD_3Y_3Y_P50,2017-01-12,85.48
AUD_3Y_3Y_P50,2017-01-13,87.63
AUD_3Y_3Y_P50,2017-01-16,85.12
AUD_3Y_3Y_P50,2017-01-17,83.08
AUD_3Y_3Y_P50,2017-01-18,85.16
AUD_3Y_3Y_P50,2017-01-19,88.24
AUD_3Y_3Y_P50,2017-01-20,88.86
AUD_3Y_4Y_AM,2017-01-03,80.62
AUD_3Y_4Y_AM,2017-01-04,80.7
AUD_3Y_4Y_AM,2017-01-05,81.73
AUD_3Y_4Y_AM,2017-01-06,81.1
AUD_3Y_4Y_AM,2017-01-09,81.24
AUD_3Y_4Y_AM,2017-01-10,81.27
AUD_3Y_4Y_AM,2017-01-11,81.03
AUD_3Y_4Y_AM,2017-01-12,81.53
AUD_3Y_4Y_AM,2017-01-13,81.74
AUD_3Y_4Y_AM,2017-01-16,81.29
AUD_3Y_4Y_AM,2017-01-17,81.06
AUD_3Y_4Y_AM,2017-01-18,81.85
AUD_3Y_4Y_AM,2017-01-19,82.82
AUD_3Y_4Y_AM,2017-01-20,83.27
AUD_3Y_4Y_N100,2017-01-03,96.42
AUD_3Y_4Y_N100,2017-01-04,94.17
AUD_3Y_4Y_N100,2017-01-05,91.44
AUD_3Y_4Y_N100,2017-01-06,92.57
AUD_3Y_4Y_N100,2017-01-09,92.88
AUD_3Y_4Y_N100,2017-01-10,96.38
AUD_3Y_4Y_N100,2017-01-11,95.0
AUD_3Y_4Y_N100,2017-01-12,93.73
AUD_3Y_4Y_N100,2017-01-13,90.63
AUD_3Y_4Y_N100,2017-01-16,93.66
AUD_3Y_4Y_N100,2017-01-17,96.41
AUD_3Y_4Y_N100,2017-01-18,94.38
AUD_3Y_4Y_N100,2017-01-19,93.61
AUD_3Y_4Y_N100,2017-01-20,93.92
AUD_3Y_4Y_N150,2017-01-03,104.59
AUD_3Y_4Y_N150,2017-01-04,101.05
AUD_3Y_4Y_N150,2017-01-05,97.31
AUD_3Y_4Y_N150,2017-01-06,98.7
AUD_3Y_4Y_N150,2017-01-09,99.16
AUD_3Y_4Y_N150,2017-01-10,103.56
AUD_3Y_4Y_N150,2017-01-11,101.84
AUD_3Y_4Y_N150,2017-01-12,100.19
AUD_3Y_4Y_N150,2017-01-13,96.04
AUD_3Y_4Y_N150,2017-01-16,100.12
AUD_3Y_4Y_N150,2017-01-17,103.32
AUD_3Y_4Y_N150,2017-01-18,100.94
AUD_3Y_4Y_N150,2017-01-19,100.02
AUD_3Y_4Y_N150,2017-01-20,100.52
AUD_3Y_4Y_N25,2017-01-03,83.74
AUD_3Y_4Y_N25,2017-01-04,83.38
AUD_3Y_4Y_N25,2017-01-05,83.25
AUD_3Y_4Y_N25,2017-01-06,83.19
AUD_3Y_4Y_N25,2017-01-09,83.38
AUD_3Y_4Y_N25,2017-01-10,84.48
AUD_3Y_4Y_N25,2017-01-11,83.93
AUD_3Y_4Y_N25,2017-01-12,83.77
AUD_3Y_4Y_N25,2017-01-13,83.07
AUD_3Y_4Y_N25,2017-01-16,83.62
AUD_3Y_4Y_N25,2017-01-17,84.46
AUD_3Y_4Y_N25,2017-01-18,84.21
AUD_3Y_4Y_N25,2017-01-19,84.56
AUD_3Y_4Y_N25,2017-01-20,84.91
AUD_3Y_4Y_N50,2017-01-03,87.69
AUD_3Y_4Y_N50,2017-01-04,86.75
AUD_3Y_4Y_N50,2017-01-05,85.58
AUD_3Y_4Y_N50,2017-01-06,86.03
AUD_3Y_4Y_N50,2017-01-09,86.25
AUD_3Y_4Y_N50,2017-01-10,88.3
AUD_3Y_4Y_N50,2017-01-11,87.44
AUD_3Y_4Y_N50,2017-01-12,86.79
AUD_3Y_4Y_N50,2017-01-13,85.2
AUD_3Y_4Y_N50,2017-01-16,86.7
AUD_3Y_4Y_N50,2017-01-17,88.38
AUD_3Y_4Y_N50,2017-01-18,87.33
AUD_3Y_4Y_N50,2017-01-19,87.17
AUD_3Y_4Y_N50,2017-01-20,87.46
AUD_3Y_4Y_P100,2017-01-03,83.94
AUD_3Y_4Y_P100,2017-01-04,82.88
AUD_3Y_4Y_P100,2017-01-05,87.41
AUD_3Y_4Y_P100,2017-01-06,85.05
AUD_3Y_4Y_P100,2017-01-09,84.93
AUD_3Y_4Y_P100,2017-01-10,81.97
AUD_3Y_4Y_P100,2017-01-11,82.18
AUD_3Y_4Y_P100,2017-01-12,85.76
AUD_3Y_4Y_P100,2017-01-13,87.68
AUD_3Y_4Y_P100,2017-01-16,84.84
AUD_3Y_4Y_P100,2017-01-17,80.3
AUD_3Y_4Y_P100,2017-01-18,85.37
AUD_3Y_4Y_P100,2017-01-19,88.53
AUD_3Y_4Y_P100,2017-01-20,89.7
AUD_3Y_4Y_P150,2017-01-03,92.94
AUD_3Y_4Y_P150,2017-01-04,90.57
AUD_3Y_4Y_P150,2017-01-05,95.57
AUD_3Y_4Y_P150,2017-01-06,92.99
AUD_3Y_4Y_P150,2017-01-09,92.76
AUD_3Y_4Y_P150,2017-01-10,89.64
AUD_3Y_4Y_P150,2017-01-11,89.58
AUD_3Y_4Y_P150,2017-01-12,94.12
AUD_3Y_4Y_P150,2017-01-13,95.76
AUD_3Y_4Y_P150,2017-01-16,92.89
AUD_3Y_4Y_P150,2017-01-17,87.42
AUD_3Y_4Y_P150,2017-01-18,93.47
AUD_3Y_4Y_P150,2017-01-19,97.06
AUD_3Y_4Y_P150,2017-01-20,98.52
AUD_3Y_4Y_P25,2017-01-03,78.88
AUD_3Y_4Y_P25,2017-01-04,79.12
AUD_3Y_4Y_P25,2017-01-05,81.33
AUD_3Y_4Y_P25,2017-01-06,80.11
AUD_3Y_4Y_P25,2017-01-09,80.19
AUD_3Y_4Y_P25,2017-01-10,79.14
AUD_3Y_4Y_P25,2017-01-11,79.18
AUD_3Y_4Y_P25,2017-01-12,80.47
AUD_3Y_4Y_P25,2017-01-13,81.48
AUD_3Y_4Y_P25,2017-01-16,80.1
AUD_3Y_4Y_P25,2017-01-17,78.63
AUD_3Y_4Y_P25,2017-01-18,80.63
AUD_3Y_4Y_P25,2017-01-19,82.28
AUD_3Y_4Y_P25,2017-01-20,82.9
AUD_3Y_4Y_P50,2017-01-03,78.91
AUD_3Y_4Y_P50,2017-01-04,78.96
AUD_3Y_4Y_P50,2017-01-05,82.21
AUD_3Y_4Y_P50,2017-01-06,80.48
AUD_3Y_4Y_P50,2017-01-09,80.5
AUD_3Y_4Y_P50,2017-01-10,78.52
AUD_3Y_4Y_P50,2017-01-11,78.74
AUD_3Y_4Y_P50,2017-01-12,80.88
AUD_3Y_4Y_P50,2017-01-13,82.46
AUD_3Y_4Y_P50,2017-01-16,80.32
AUD_3Y_4Y_P50,2017-01-17,77.62
AUD_3Y_4Y_P50,2017-01-18,80.84
AUD_3Y_4Y_P50,2017-01-19,83.12
AUD_3Y_4Y_P50,2017-01-20,83.94
AUD_3Y_5Y_AM,2017-01-03,80.63
AUD_3Y_5Y_AM,2017-01-04,80.28
AUD_3Y_5Y_AM,2017-01-05,81.21
AUD_3Y_5Y_AM,2017-01-06,81.74
AUD_3Y_5Y_AM,2017-01-09,81.82
AUD_3Y_5Y_AM,2017-01-10,81.87
AUD_3Y_5Y_AM,2017-01-11,81.3
AUD_3Y_5Y_AM,2017-01-12,81.94
AUD_3Y_5Y_AM,2017-01-13,81.93
AUD_3Y_5Y_AM,2017-01-16,81.45
AUD_3Y_5Y_AM,2017-01-17,81.13
AUD_3Y_5Y_AM,2017-01-18,81.27
AUD_3Y_5Y_AM,2017-01-19,82.24
AUD_3Y_5Y_AM,2017-01-20,82.82
AUD_3Y_5Y_N100,2017-01-03,97.25
AUD_3Y_5Y_N100,2017-01-04,94.71
AUD_3Y_5Y_N100,2017-01-05,91.76
AUD_3Y_5Y_N100,2017-01-06,94.02
AUD_3Y_5Y_N100,2017-01-09,93.75
AUD_3Y_5Y_N100,2017-01-10,97.48
AUD_3Y_5Y_N100,2017-01-11,95.87
AUD_3Y_5Y_N100,2017-01-12,93.16
AUD_3Y_5Y_N100,2017-01-13,91.57
AUD_3Y_5Y_N100,2017-01-16,94.16
AUD_3Y_5Y_N100,2017-01-17,97.25
AUD_3Y_5Y_N100,2017-01-18,94.45
AUD_3Y_5Y_N100,2017-01-19,94.19
AUD_3Y_5Y_N100,2017-01-20,92.07
AUD_3Y_5Y_N150,2017-01-03,105.99
AUD_3Y_5Y_N150,2017-01-04,101.97
AUD_3Y_5Y_N150,2017-01-05,97.64
AUD_3Y_5Y_N150,2017-01-06,100.5
AUD_3Y_5Y_N150,2017-01-09,100.24
AUD_3Y_5Y_N150,2017-01-10,104.8
AUD_3Y_5Y_N150,2017-01-11,103.07
AUD_3Y_5Y_N150,2017-01-12,99.34
AUD_3Y_5Y_N150,2017-01-13,97.2
AUD_3Y_5Y_N150,2017-01-16,100.78
AUD_3Y_5Y_N150,2017-01-17,104.6
AUD_3Y_5Y_N150,2017-01-18,101.24
AUD_3Y_5Y_N150,2017-01-19,101.1
AUD_3Y_5Y_N150,2017-01-20,98.19
AUD_3Y_5Y_N25,2017-01-03,83.84
AUD_3Y_5Y_N25,2017-01-04,83.23
AUD_3Y_5Y_N25,2017-01-05,83.13
AUD_3Y_5Y_N25,2017-01-06,84.06
AUD_3Y_5Y_N25,2017-01-09,84.01
AUD_3Y_5Y_N25,2017-01-10,85.27
AUD_3Y_5Y_N25,2017-01-11,84.31
AUD_3Y_5Y_N25,2017-01-12,83.94
AUD_3Y_5Y_N25,2017-01-13,83.51
AUD_3Y_5Y_N25,2017-01-16,83.89
AUD_3Y_5Y_N25,2017-01-17,84.7
AUD_3Y_5Y_N25,2017-01-18,83.85
