cfid,spotdate,spread
ALPS_SF_CR_JPY_5Y,2017-01-19,184.65
ALPS_SF_CR_JPY_5Y,2017-01-20,184.62
ALSO_SF_MM_EUR_10Y,2017-01-02,110.49
ALSO_SF_MM_EUR_10Y,2017-01-03,110.02
ALSO_SF_MM_EUR_10Y,2017-01-04,110.01
ALSO_SF_MM_EUR_10Y,2017-01-05,109.53
ALSO_SF_MM_EUR_10Y,2017-01-06,109.54
ALSO_SF_MM_EUR_10Y,2017-01-09,109.54
ALSO_SF_MM_EUR_10Y,2017-01-10,109.54
ALSO_SF_MM_EUR_10Y,2017-01-11,109.53
ALSO_SF_MM_EUR_10Y,2017-01-12,109.05
ALSO_SF_MM_EUR_10Y,2017-01-13,109.06
ALSO_SF_MM_EUR_10Y,2017-01-16,109.06
ALSO_SF_MM_EUR_10Y,2017-01-17,109.07
ALSO_SF_MM_EUR_10Y,2017-01-18,109.07
ALSO_SF_MM_EUR_10Y,2017-01-19,109.06
ALSO_SF_MM_EUR_10Y,2017-01-20,109.06
ALSO_SF_MM_EUR_5Y,2017-01-02,68.56
ALSO_SF_MM_EUR_5Y,2017-01-03,68.04
ALSO_SF_MM_EUR_5Y,2017-01-04,68.05
ALSO_SF_MM_EUR_5Y,2017-01-05,67.58
ALSO_SF_MM_EUR_5Y,2017-01-06,67.56
ALSO_SF_MM_EUR_5Y,2017-01-09,67.57
ALSO_SF_MM_EUR_5Y,2017-01-10,67.57
ALSO_SF_MM_EUR_5Y,2017-01-11,67.57
ALSO_SF_MM_EUR_5Y,2017-01-12,67.08
ALSO_SF_MM_EUR_5Y,2017-01-13,67.06
ALSO_SF_MM_EUR_5Y,2017-01-16,67.06
ALSO_SF_MM_EUR_5Y,2017-01-17,67.08
ALSO_SF_MM_EUR_5Y,2017-01-18,67.05
ALSO_SF_MM_EUR_5Y,2017-01-19,67.03
ALSO_SF_MM_EUR_5Y,2017-01-20,67.03
ALUA_SF_MM_EUR_10Y,2017-01-02,67.79
ALUA_SF_MM_EUR_10Y,2017-01-03,67.41
ALUA_SF_MM_EUR_10Y,2017-01-04,67.68
ALUA_SF_MM_EUR_10Y,2017-01-05,67.79
ALUA_SF_MM_EUR_10Y,2017-01-06,67.55
ALUA_SF_MM_EUR_10Y,2017-01-09,67.66
ALUA_SF_MM_EUR_10Y,2017-01-10,67.67
ALUA_SF_MM_EUR_10Y,2017-01-11,67.84
ALUA_SF_MM_EUR_10Y,2017-01-12,67.83
ALUA_SF_MM_EUR_10Y,2017-01-13,66.6
ALUA_SF_MM_EUR_10Y,2017-01-16,66.74
ALUA_SF_MM_EUR_10Y,2017-01-17,66.66
ALUA_SF_MM_EUR_10Y,2017-01-18,66.35
ALUA_SF_MM_EUR_10Y,2017-01-19,66.33
ALUA_SF_MM_EUR_10Y,2017-01-20,66.24
ALUA_SF_MM_EUR_5Y,2017-01-02,33.24
ALUA_SF_MM_EUR_5Y,2017-01-03,33.14
ALUA_SF_MM_EUR_5Y,2017-01-04,33.22
ALUA_SF_MM_EUR_5Y,2017-01-05,33.24
ALUA_SF_MM_EUR_5Y,2017-01-06,33.18
ALUA_SF_MM_EUR_5Y,2017-01-09,33.22
ALUA_SF_MM_EUR_5Y,2017-01-10,33.21
ALUA_SF_MM_EUR_5Y,2017-01-11,33.27
ALUA_SF_MM_EUR_5Y,2017-01-12,33.23
ALUA_SF_MM_EUR_5Y,2017-01-13,32.15
ALUA_SF_MM_EUR_5Y,2017-01-16,32.22
ALUA_SF_MM_EUR_5Y,2017-01-17,32.17
ALUA_SF_MM_EUR_5Y,2017-01-18,32.02
ALUA_SF_MM_EUR_5Y,2017-01-19,32.01
ALUA_SF_MM_EUR_5Y,2017-01-20,32.0
ALUAL_SF_MR_USD_10Y,2017-01-02,79.09
ALUAL_SF_MR_USD_10Y,2017-01-03,78.06
ALUAL_SF_MR_USD_10Y,2017-01-04,79.18
ALUAL_SF_MR_USD_10Y,2017-01-05,78.94
ALUAL_SF_MR_USD_10Y,2017-01-06,78.97
ALUAL_SF_MR_USD_10Y,2017-01-09,79.31
ALUAL_SF_MR_USD_10Y,2017-01-10,79.11
ALUAL_SF_MR_USD_10Y,2017-01-11,78.86
ALUAL_SF_MR_USD_10Y,2017-01-12,80.11
ALUAL_SF_MR_USD_10Y,2017-01-13,79.38
ALUAL_SF_MR_USD_10Y,2017-01-16,79.47
ALUAL_SF_MR_USD_10Y,2017-01-17,80.31
ALUAL_SF_MR_USD_10Y,2017-01-18,79.15
ALUAL_SF_MR_USD_10Y,2017-01-19,79.03
ALUAL_SF_MR_USD_10Y,2017-01-20,78.76
ALUAL_SF_MR_USD_5Y,2017-01-02,57.41
ALUAL_SF_MR_USD_5Y,2017-01-03,56.89
ALUAL_SF_MR_USD_5Y,2017-01-04,57.37
ALUAL_SF_MR_USD_5Y,2017-01-05,57.3
ALUAL_SF_MR_USD_5Y,2017-01-06,57.34
ALUAL_SF_MR_USD_5Y,2017-01-09,57.46
ALUAL_SF_MR_USD_5Y,2017-01-10,57.47
ALUAL_SF_MR_USD_5Y,2017-01-11,57.38
ALUAL_SF_MR_USD_5Y,2017-01-12,57.91
ALUAL_SF_MR_USD_5Y,2017-01-13,57.58
ALUAL_SF_MR_USD_5Y,2017-01-16,57.64
ALUAL_SF_MR_USD_5Y,2017-01-17,57.96
ALUAL_SF_MR_USD_5Y,2017-01-18,57.35
ALUAL_SF_MR_USD_5Y,2017-01-19,57.37
ALUAL_SF_MR_USD_5Y,2017-01-20,57.34
ALUAL_SF_XR_USD_10Y,2017-01-02,99.06
ALUAL_SF_XR_USD_10Y,2017-01-03,98.59
ALUAL_SF_XR_USD_10Y,2017-01-04,99.14
ALUAL_SF_XR_USD_10Y,2017-01-05,98.86
ALUAL_SF_XR_USD_10Y,2017-01-06,98.95
ALUAL_SF_XR_USD_10Y,2017-01-09,74.29
ALUAL_SF_XR_USD_10Y,2017-01-10,99.01
ALUAL_SF_XR_USD_10Y,2017-01-11,98.89
ALUAL_SF_XR_USD_10Y,2017-01-12,99.5
ALUAL_SF_XR_USD_10Y,2017-01-13,99.16
ALUAL_SF_XR_USD_10Y,2017-01-16,99.21
ALUAL_SF_XR_USD_10Y,2017-01-17,99.65
ALUAL_SF_XR_USD_10Y,2017-01-18,99.04
ALUAL_SF_XR_USD_10Y,2017-01-19,99.24
ALUAL_SF_XR_USD_10Y,2017-01-20,98.86
ALUAL_SF_XR_USD_5Y,2017-01-02,59.2
ALUAL_SF_XR_USD_5Y,2017-01-03,58.92
ALUAL_SF_XR_USD_5Y,2017-01-04,59.18
ALUAL_SF_XR_USD_5Y,2017-01-05,59.04
ALUAL_SF_XR_USD_5Y,2017-01-06,59.09
ALUAL_SF_XR_USD_5Y,2017-01-09,53.8
ALUAL_SF_XR_USD_5Y,2017-01-10,59.18
ALUAL_SF_XR_USD_5Y,2017-01-11,59.14
ALUAL_SF_XR_USD_5Y,2017-01-12,59.41
ALUAL_SF_XR_USD_5Y,2017-01-13,59.25
ALUAL_SF_XR_USD_5Y,2017-01-16,59.27
ALUAL_SF_XR_USD_5Y,2017-01-17,59.43
ALUAL_SF_XR_USD_5Y,2017-01-18,59.1
ALUAL_SF_XR_USD_5Y,2017-01-19,59.28
ALUAL_SF_XR_USD_5Y,2017-01-20,59.12
ALVG_SF_MM_EUR_10Y,2017-01-02,65.83
ALVG_SF_MM_EUR_10Y,2017-01-03,63.85
ALVG_SF_MM_EUR_10Y,2017-01-04,63.87
ALVG_SF_MM_EUR_10Y,2017-01-05,64.86
ALVG_SF_MM_EUR_10Y,2017-01-06,64.85
ALVG_SF_MM_EUR_10Y,2017-01-09,65.34
ALVG_SF_MM_EUR_10Y,2017-01-10,66.06
ALVG_SF_MM_EUR_10Y,2017-01-11,66.07
ALVG_SF_MM_EUR_10Y,2017-01-12,66.08
ALVG_SF_MM_EUR_10Y,2017-01-13,64.84
ALVG_SF_MM_EUR_10Y,2017-01-16,65.81
ALVG_SF_MM_EUR_10Y,2017-01-17,65.81
ALVG_SF_MM_EUR_10Y,2017-01-18,65.28
ALVG_SF_MM_EUR_10Y,2017-01-19,64.3
ALVG_SF_MM_EUR_10Y,2017-01-20,63.81
ALVG_SF_MM_EUR_5Y,2017-01-02,40.61
ALVG_SF_MM_EUR_5Y,2017-01-03,38.62
ALVG_SF_MM_EUR_5Y,2017-01-04,38.64
ALVG_SF_MM_EUR_5Y,2017-01-05,39.64
ALVG_SF_MM_EUR_5Y,2017-01-06,39.62
ALVG_SF_MM_EUR_5Y,2017-01-09,40.12
ALVG_SF_MM_EUR_5Y,2017-01-10,40.85
ALVG_SF_MM_EUR_5Y,2017-01-11,40.86
ALVG_SF_MM_EUR_5Y,2017-01-12,40.86
ALVG_SF_MM_EUR_5Y,2017-01-13,39.61
ALVG_SF_MM_EUR_5Y,2017-01-16,40.6
ALVG_SF_MM_EUR_5Y,2017-01-17,40.61
ALVG_SF_MM_EUR_5Y,2017-01-18,40.07
ALVG_SF_MM_EUR_5Y,2017-01-19,39.07
ALVG_SF_MM_EUR_5Y,2017-01-20,38.58
ALVG_SU_MM_EUR_10Y,2017-01-02,152.7
ALVG_SU_MM_EUR_10Y,2017-01-03,148.18
ALVG_SU_MM_EUR_10Y,2017-01-04,148.09
ALVG_SU_MM_EUR_10Y,2017-01-05,150.4
ALVG_SU_MM_EUR_10Y,2017-01-06,149.07
ALVG_SU_MM_EUR_10Y,2017-01-09,150.44
ALVG_SU_MM_EUR_10Y,2017-01-10,150.9
ALVG_SU_MM_EUR_10Y,2017-01-11,150.85
ALVG_SU_MM_EUR_10Y,2017-01-12,152.71
ALVG_SU_MM_EUR_10Y,2017-01-13,150.47
ALVG_SU_MM_EUR_10Y,2017-01-16,150.42
ALVG_SU_MM_EUR_10Y,2017-01-17,150.0
ALVG_SU_MM_EUR_10Y,2017-01-18,150.08
ALVG_SU_MM_EUR_10Y,2017-01-19,149.14
ALVG_SU_MM_EUR_10Y,2017-01-20,148.24
ALVG_SU_MM_EUR_5Y,2017-01-02,118.41
ALVG_SU_MM_EUR_5Y,2017-01-03,113.71
ALVG_SU_MM_EUR_5Y,2017-01-04,113.71
ALVG_SU_MM_EUR_5Y,2017-01-05,116.08
ALVG_SU_MM_EUR_5Y,2017-01-06,114.65
ALVG_SU_MM_EUR_5Y,2017-01-09,116.08
ALVG_SU_MM_EUR_5Y,2017-01-10,116.55
ALVG_SU_MM_EUR_5Y,2017-01-11,116.54
ALVG_SU_MM_EUR_5Y,2017-01-12,118.43
ALVG_SU_MM_EUR_5Y,2017-01-13,116.08
ALVG_SU_MM_EUR_5Y,2017-01-16,116.07
ALVG_SU_MM_EUR_5Y,2017-01-17,115.63
ALVG_SU_MM_EUR_5Y,2017-01-18,115.61
ALVG_SU_MM_EUR_5Y,2017-01-19,114.66
ALVG_SU_MM_EUR_5Y,2017-01-20,113.72
ALVGNF_SF_MM_EUR_10Y,2017-01-02,96.72
ALVGNF_SF_MM_EUR_10Y,2017-01-03,96.72
ALVGNF_SF_MM_EUR_10Y,2017-01-04,94.44
ALVGNF_SF_MM_EUR_10Y,2017-01-05,93.29
ALVGNF_SF_MM_EUR_10Y,2017-01-06,93.27
ALVGNF_SF_MM_EUR_10Y,2017-01-09,93.39
ALVGNF_SF_MM_EUR_10Y,2017-01-10,93.9
ALVGNF_SF_MM_EUR_10Y,2017-01-11,94.12
ALVGNF_SF_MM_EUR_10Y,2017-01-12,94.64
ALVGNF_SF_MM_EUR_10Y,2017-01-13,95.77
ALVGNF_SF_MM_EUR_10Y,2017-01-16,94.39
ALVGNF_SF_MM_EUR_10Y,2017-01-17,94.93
ALVGNF_SF_MM_EUR_10Y,2017-01-18,95.34
ALVGNF_SF_MM_EUR_10Y,2017-01-19,94.9
ALVGNF_SF_MM_EUR_10Y,2017-01-20,95.15
ALVGNF_SF_MM_EUR_5Y,2017-01-02,106.82
ALVGNF_SF_MM_EUR_5Y,2017-01-03,106.81
ALVGNF_SF_MM_EUR_5Y,2017-01-04,102.37
ALVGNF_SF_MM_EUR_5Y,2017-01-05,100.51
ALVGNF_SF_MM_EUR_5Y,2017-01-06,101.1
ALVGNF_SF_MM_EUR_5Y,2017-01-09,101.2
ALVGNF_SF_MM_EUR_5Y,2017-01-10,102.09
ALVGNF_SF_MM_EUR_5Y,2017-01-11,102.26
ALVGNF_SF_MM_EUR_5Y,2017-01-12,103.18
ALVGNF_SF_MM_EUR_5Y,2017-01-13,104.62
ALVGNF_SF_MM_EUR_5Y,2017-01-16,101.72
ALVGNF_SF_MM_EUR_5Y,2017-01-17,102.52
ALVGNF_SF_MM_EUR_5Y,2017-01-18,103.27
ALVGNF_SF_MM_EUR_5Y,2017-01-19,102.44
ALVGNF_SF_MM_EUR_5Y,2017-01-20,102.44
ALVGNF_SU_MM_EUR_10Y,2017-01-02,128.27
ALVGNF_SU_MM_EUR_10Y,2017-01-03,128.27
ALVGNF_SU_MM_EUR_10Y,2017-01-04,125.26
ALVGNF_SU_MM_EUR_10Y,2017-01-05,123.73
ALVGNF_SU_MM_EUR_10Y,2017-01-06,123.71
ALVGNF_SU_MM_EUR_10Y,2017-01-09,123.86
ALVGNF_SU_MM_EUR_10Y,2017-01-10,124.54
ALVGNF_SU_MM_EUR_10Y,2017-01-11,124.82
ALVGNF_SU_MM_EUR_10Y,2017-01-12,125.51
ALVGNF_SU_MM_EUR_10Y,2017-01-13,127.01
ALVGNF_SU_MM_EUR_10Y,2017-01-16,125.19
ALVGNF_SU_MM_EUR_10Y,2017-01-17,125.9
ALVGNF_SU_MM_EUR_10Y,2017-01-18,126.44
ALVGNF_SU_MM_EUR_10Y,2017-01-19,125.87
ALVGNF_SU_MM_EUR_10Y,2017-01-20,126.2
ALVGNF_SU_MM_EUR_5Y,2017-01-02,93.33
ALVGNF_SU_MM_EUR_5Y,2017-01-03,93.32
ALVGNF_SU_MM_EUR_5Y,2017-01-04,89.44
ALVGNF_SU_MM_EUR_5Y,2017-01-05,87.81
ALVGNF_SU_MM_EUR_5Y,2017-01-06,88.32
ALVGNF_SU_MM_EUR_5Y,2017-01-09,88.41
ALVGNF_SU_MM_EUR_5Y,2017-01-10,89.2
ALVGNF_SU_MM_EUR_5Y,2017-01-11,89.35
ALVGNF_SU_MM_EUR_5Y,2017-01-12,90.15
ALVGNF_SU_MM_EUR_5Y,2017-01-13,91.41
ALVGNF_SU_MM_EUR_5Y,2017-01-16,88.87
ALVGNF_SU_MM_EUR_5Y,2017-01-17,89.57
ALVGNF_SU_MM_EUR_5Y,2017-01-18,90.23
ALVGNF_SU_MM_EUR_5Y,2017-01-19,89.5
ALVGNF_SU_MM_EUR_5Y,2017-01-20,89.5
AMAT_SF_XR_USD_10Y,2017-01-02,69.1
AMAT_SF_XR_USD_10Y,2017-01-03,69.1
AMAT_SF_XR_USD_10Y,2017-01-04,69.43
AMAT_SF_XR_USD_10Y,2017-01-05,67.91
AMAT_SF_XR_USD_10Y,2017-01-06,68.18
AMAT_SF_XR_USD_10Y,2017-01-09,68.51
AMAT_SF_XR_USD_10Y,2017-01-10,69.18
AMAT_SF_XR_USD_10Y,2017-01-11,69.67
AMAT_SF_XR_USD_10Y,2017-01-12,69.6
AMAT_SF_XR_USD_10Y,2017-01-13,69.8
AMAT_SF_XR_USD_10Y,2017-01-16,69.5
AMAT_SF_XR_USD_10Y,2017-01-17,69.51
AMAT_SF_XR_USD_10Y,2017-01-18,69.87
AMAT_SF_XR_USD_10Y,2017-01-19,69.48
AMAT_SF_XR_USD_10Y,2017-01-20,69.63
AMAT_SF_XR_USD_5Y,2017-01-02,61.21
AMAT_SF_XR_USD_5Y,2017-01-03,61.21
AMAT_SF_XR_USD_5Y,2017-01-04,61.48
AMAT_SF_XR_USD_5Y,2017-01-05,59.33
AMAT_SF_XR_USD_5Y,2017-01-06,59.78
AMAT_SF_XR_USD_5Y,2017-01-09,60.26
AMAT_SF_XR_USD_5Y,2017-01-10,61.2
AMAT_SF_XR_USD_5Y,2017-01-11,61.89
AMAT_SF_XR_USD_5Y,2017-01-12,61.75
AMAT_SF_XR_USD_5Y,2017-01-13,62.08
AMAT_SF_XR_USD_5Y,2017-01-16,61.57
AMAT_SF_XR_USD_5Y,2017-01-17,61.58
AMAT_SF_XR_USD_5Y,2017-01-18,62.15
AMAT_SF_XR_USD_5Y,2017-01-19,61.54
AMAT_SF_XR_USD_5Y,2017-01-20,61.74
AMC_SF_MR_USD_10Y,2017-01-02,128.27
AMC_SF_MR_USD_10Y,2017-01-03,128.27
AMC_SF_MR_USD_10Y,2017-01-04,128.29
AMC_SF_MR_USD_10Y,2017-01-05,128.27
AMC_SF_MR_USD_10Y,2017-01-06,128.21
AMC_SF_MR_USD_10Y,2017-01-09,115.74
AMC_SF_MR_USD_10Y,2017-01-10,115.71
AMC_SF_MR_USD_10Y,2017-01-11,115.72
AMC_SF_MR_USD_10Y,2017-01-12,115.73
AMC_SF_MR_USD_10Y,2017-01-13,115.73
AMC_SF_MR_USD_10Y,2017-01-16,115.72
AMC_SF_MR_USD_10Y,2017-01-17,115.72
AMC_SF_MR_USD_10Y,2017-01-18,115.67
AMC_SF_MR_USD_10Y,2017-01-19,115.78
AMC_SF_MR_USD_10Y,2017-01-20,115.7
AMC_SF_MR_USD_5Y,2017-01-02,71.03
AMC_SF_MR_USD_5Y,2017-01-03,71.02
AMC_SF_MR_USD_5Y,2017-01-04,70.99
AMC_SF_MR_USD_5Y,2017-01-05,71.04
AMC_SF_MR_USD_5Y,2017-01-06,71.05
AMC_SF_MR_USD_5Y,2017-01-09,73.04
AMC_SF_MR_USD_5Y,2017-01-10,73.06
AMC_SF_MR_USD_5Y,2017-01-11,73.05
AMC_SF_MR_USD_5Y,2017-01-12,73.05
AMC_SF_MR_USD_5Y,2017-01-13,73.04
AMC_SF_MR_USD_5Y,2017-01-16,73.05
AMC_SF_MR_USD_5Y,2017-01-17,73.07
AMC_SF_MR_USD_5Y,2017-01-18,73.08
AMC_SF_MR_USD_5Y,2017-01-19,72.97
AMC_SF_MR_USD_5Y,2017-01-20,73.05
AMD_SF_XR_USD_10Y,2017-01-02,337.98
AMD_SF_XR_USD_10Y,2017-01-03,337.67
AMD_SF_XR_USD_10Y,2017-01-04,329.41
AMD_SF_XR_USD_10Y,2017-01-05,329.06
AMD_SF_XR_USD_10Y,2017-01-06,329.06
AMD_SF_XR_USD_10Y,2017-01-09,329.12
AMD_SF_XR_USD_10Y,2017-01-10,331.45
AMD_SF_XR_USD_10Y,2017-01-11,334.79
AMD_SF_XR_USD_10Y,2017-01-12,336.16
AMD_SF_XR_USD_10Y,2017-01-13,336.12
AMD_SF_XR_USD_10Y,2017-01-16,336.13
AMD_SF_XR_USD_10Y,2017-01-17,343.98
AMD_SF_XR_USD_10Y,2017-01-18,343.71
AMD_SF_XR_USD_10Y,2017-01-19,344.89
AMD_SF_XR_USD_10Y,2017-01-20,344.93
AMD_SF_XR_USD_5Y,2017-01-02,253.0
AMD_SF_XR_USD_5Y,2017-01-03,247.64
AMD_SF_XR_USD_5Y,2017-01-04,240.91
AMD_SF_XR_USD_5Y,2017-01-05,240.14
AMD_SF_XR_USD_5Y,2017-01-06,240.14
AMD_SF_XR_USD_5Y,2017-01-09,240.17
AMD_SF_XR_USD_5Y,2017-01-10,242.55
AMD_SF_XR_USD_5Y,2017-01-11,245.05
AMD_SF_XR_USD_5Y,2017-01-12,246.09
AMD_SF_XR_USD_5Y,2017-01-13,246.04
AMD_SF_XR_USD_5Y,2017-01-16,246.04
AMD_SF_XR_USD_5Y,2017-01-17,252.65
AMD_SF_XR_USD_5Y,2017-01-18,252.4
AMD_SF_XR_USD_5Y,2017-01-19,253.33
AMD_SF_XR_USD_5Y,2017-01-20,253.36
AMGN_SF_XR_USD_10Y,2017-01-02,90.54
AMGN_SF_XR_USD_10Y,2017-01-03,90.52
AMGN_SF_XR_USD_10Y,2017-01-04,90.53
AMGN_SF_XR_USD_10Y,2017-01-05,90.55
AMGN_SF_XR_USD_10Y,2017-01-06,89.27
AMGN_SF_XR_USD_10Y,2017-01-09,89.29
AMGN_SF_XR_USD_10Y,2017-01-10,88.81
AMGN_SF_XR_USD_10Y,2017-01-11,88.81
AMGN_SF_XR_USD_10Y,2017-01-12,88.83
AMGN_SF_XR_USD_10Y,2017-01-13,88.82
AMGN_SF_XR_USD_10Y,2017-01-16,88.82
AMGN_SF_XR_USD_10Y,2017-01-17,88.84
AMGN_SF_XR_USD_10Y,2017-01-18,88.8
AMGN_SF_XR_USD_10Y,2017-01-19,88.79
AMGN_SF_XR_USD_10Y,2017-01-20,88.79
AMGN_SF_XR_USD_5Y,2017-01-02,54.8
AMGN_SF_XR_USD_5Y,2017-01-03,54.76
AMGN_SF_XR_USD_5Y,2017-01-04,54.79
AMGN_SF_XR_USD_5Y,2017-01-05,54.81
AMGN_SF_XR_USD_5Y,2017-01-06,53.79
AMGN_SF_XR_USD_5Y,2017-01-09,53.83
AMGN_SF_XR_USD_5Y,2017-01-10,53.34
AMGN_SF_XR_USD_5Y,2017-01-11,53.34
AMGN_SF_XR_USD_5Y,2017-01-12,53.37
AMGN_SF_XR_USD_5Y,2017-01-13,53.34
AMGN_SF_XR_USD_5Y,2017-01-16,53.34
AMGN_SF_XR_USD_5Y,2017-01-17,53.38
AMGN_SF_XR_USD_5Y,2017-01-18,53.33
AMGN_SF_XR_USD_5Y,2017-01-19,53.31
AMGN_SF_XR_USD_5Y,2017-01-20,53.32
AMKR_SF_XR_USD_10Y,2017-01-02,258.07
AMKR_SF_XR_USD_10Y,2017-01-03,256.54
AMKR_SF_XR_USD_10Y,2017-01-04,256.58
AMKR_SF_XR_USD_10Y,2017-01-05,256.53
AMKR_SF_XR_USD_10Y,2017-01-06,256.53
AMKR_SF_XR_USD_10Y,2017-01-09,256.63
AMKR_SF_XR_USD_10Y,2017-01-10,258.95
AMKR_SF_XR_USD_10Y,2017-01-11,258.87
AMKR_SF_XR_USD_10Y,2017-01-12,259.24
AMKR_SF_XR_USD_10Y,2017-01-13,259.03
AMKR_SF_XR_USD_10Y,2017-01-16,259.04
AMKR_SF_XR_USD_10Y,2017-01-17,262.67
AMKR_SF_XR_USD_10Y,2017-01-18,262.24
AMKR_SF_XR_USD_10Y,2017-01-19,265.05
AMKR_SF_XR_USD_10Y,2017-01-20,268.35
AMKR_SF_XR_USD_5Y,2017-01-02,160.67
AMKR_SF_XR_USD_5Y,2017-01-03,159.57
AMKR_SF_XR_USD_5Y,2017-01-04,159.64
AMKR_SF_XR_USD_5Y,2017-01-05,159.62
AMKR_SF_XR_USD_5Y,2017-01-06,159.62
AMKR_SF_XR_USD_5Y,2017-01-09,159.66
AMKR_SF_XR_USD_5Y,2017-01-10,162.1
AMKR_SF_XR_USD_5Y,2017-01-11,162.07
AMKR_SF_XR_USD_5Y,2017-01-12,162.26
AMKR_SF_XR_USD_5Y,2017-01-13,162.13
AMKR_SF_XR_USD_5Y,2017-01-16,162.14
AMKR_SF_XR_USD_5Y,2017-01-17,164.41
AMKR_SF_XR_USD_5Y,2017-01-18,164.08
AMKR_SF_XR_USD_5Y,2017-01-19,166.05
AMKR_SF_XR_USD_5Y,2017-01-20,168.3
AMPGH_SF_MR_USD_10Y,2017-01-02,125.82
AMPGH_SF_MR_USD_10Y,2017-01-03,125.8
AMPGH_SF_MR_USD_10Y,2017-01-04,125.82
AMPGH_SF_MR_USD_10Y,2017-01-05,125.8
AMPGH_SF_MR_USD_10Y,2017-01-06,125.73
AMPGH_SF_MR_USD_10Y,2017-01-09,125.82
AMPGH_SF_MR_USD_10Y,2017-01-10,125.77
AMPGH_SF_MR_USD_10Y,2017-01-11,125.8
AMPGH_SF_MR_USD_10Y,2017-01-12,125.8
AMPGH_SF_MR_USD_10Y,2017-01-13,125.81
AMPGH_SF_MR_USD_10Y,2017-01-16,125.79
AMPGH_SF_MR_USD_10Y,2017-01-17,125.78
AMPGH_SF_MR_USD_10Y,2017-01-18,125.68
AMPGH_SF_MR_USD_10Y,2017-01-19,125.9
AMPGH_SF_MR_USD_10Y,2017-01-20,125.75
AMPGH_SF_MR_USD_5Y,2017-01-02,85.7
AMPGH_SF_MR_USD_5Y,2017-01-03,85.69
AMPGH_SF_MR_USD_5Y,2017-01-04,85.69
AMPGH_SF_MR_USD_5Y,2017-01-05,85.72
AMPGH_SF_MR_USD_5Y,2017-01-06,85.71
AMPGH_SF_MR_USD_5Y,2017-01-09,85.71
AMPGH_SF_MR_USD_5Y,2017-01-10,85.72
AMPGH_SF_MR_USD_5Y,2017-01-11,85.72
AMPGH_SF_MR_USD_5Y,2017-01-12,85.72
AMPGH_SF_MR_USD_5Y,2017-01-13,85.71
AMPGH_SF_MR_USD_5Y,2017-01-16,85.71
AMPGH_SF_MR_USD_5Y,2017-01-17,85.73
AMPGH_SF_MR_USD_5Y,2017-01-18,85.72
AMPGH_SF_MR_USD_5Y,2017-01-19,85.67
AMPGH_SF_MR_USD_5Y,2017-01-20,85.7
AMT_SF_XR_USD_10Y,2017-01-02,184.27
AMT_SF_XR_USD_10Y,2017-01-03,151.26
AMT_SF_XR_USD_10Y,2017-01-04,184.25
AMT_SF_XR_USD_10Y,2017-01-05,184.36
AMT_SF_XR_USD_10Y,2017-01-06,184.32
AMT_SF_XR_USD_10Y,2017-01-09,184.3
AMT_SF_XR_USD_10Y,2017-01-10,184.3
AMT_SF_XR_USD_10Y,2017-01-11,184.3
AMT_SF_XR_USD_10Y,2017-01-12,184.3
AMT_SF_XR_USD_10Y,2017-01-13,184.32
AMT_SF_XR_USD_10Y,2017-01-16,184.32
AMT_SF_XR_USD_10Y,2017-01-17,184.29
AMT_SF_XR_USD_10Y,2017-01-18,184.31
AMT_SF_XR_USD_10Y,2017-01-19,184.15
AMT_SF_XR_USD_10Y,2017-01-20,184.29
AMT_SF_XR_USD_5Y,2017-01-02,159.4
AMT_SF_XR_USD_5Y,2017-01-03,117.37
AMT_SF_XR_USD_5Y,2017-01-04,159.41
AMT_SF_XR_USD_5Y,2017-01-05,159.46
AMT_SF_XR_USD_5Y,2017-01-06,159.44
AMT_SF_XR_USD_5Y,2017-01-09,159.43
AMT_SF_XR_USD_5Y,2017-01-10,159.43
AMT_SF_XR_USD_5Y,2017-01-11,159.43
AMT_SF_XR_USD_5Y,2017-01-12,159.44
AMT_SF_XR_USD_5Y,2017-01-13,159.44
AMT_SF_XR_USD_5Y,2017-01-16,159.44
AMT_SF_XR_USD_5Y,2017-01-17,159.45
AMT_SF_XR_USD_5Y,2017-01-18,159.43
AMT_SF_XR_USD_5Y,2017-01-19,159.37
AMT_SF_XR_USD_5Y,2017-01-20,159.42
AMXL_SF_CR_USD_10Y,2017-01-02,221.76
AMXL_SF_CR_USD_10Y,2017-01-03,223.24
AMXL_SF_CR_USD_10Y,2017-01-04,227.51
AMXL_SF_CR_USD_10Y,2017-01-05,227.72
AMXL_SF_CR_USD_10Y,2017-01-06,232.78
AMXL_SF_CR_USD_10Y,2017-01-09,234.84
AMXL_SF_CR_USD_10Y,2017-01-10,246.11
AMXL_SF_CR_USD_10Y,2017-01-11,239.77
AMXL_SF_CR_USD_10Y,2017-01-12,236.75
AMXL_SF_CR_USD_10Y,2017-01-13,234.45
AMXL_SF_CR_USD_10Y,2017-01-16,234.35
AMXL_SF_CR_USD_10Y,2017-01-17,234.11
AMXL_SF_CR_USD_10Y,2017-01-18,244.14
AMXL_SF_CR_USD_10Y,2017-01-19,245.96
AMXL_SF_CR_USD_10Y,2017-01-20,239.99
AMXL_SF_CR_USD_5Y,2017-01-02,168.15
AMXL_SF_CR_USD_5Y,2017-01-03,169.67
AMXL_SF_CR_USD_5Y,2017-01-04,174.07
AMXL_SF_CR_USD_5Y,2017-01-05,174.15
